Date,Timestamp,R,D,Margin,Daily Margin Change,Vote Difference,Total Votes Cast,Total Unprocessed Ballots*,Jurisdiction,Unprocessed Ballots,Race
2024-11-08,17:12:00,66147,62631,0.027302800167730512,-0.00037665306037370366,3516,128778,328695,San Joaquin,108811,CD-13
2024-11-09,17:44:00,66675,63414,0.025067453820077024,-0.0022353463476534885,3261,130089,328695,San Joaquin,108811,CD-13
2024-11-10,19:32:00,66675,63414,0.025067453820077024,0,3261,130089,328695,San Joaquin,108811,CD-13
2024-11-11,17:07:00,66675,63414,0.025067453820077024,0,3261,130089,274255,San Joaquin,54371,CD-13
2024-11-12,08:08:00,67384,64408,0.022581036785237343,-0.002486417034839681,2976,131792,272811,San Joaquin,54371,CD-13
2024-11-12,17:19:00,76685,73563,0.02077897875512486,-0.0018020580301124842,3122,150248,222561,San Joaquin,54371,CD-13
2024-11-13,10:32:00,76685,73563,0.02077897875512486,0,3122,150248,197604,San Joaquin,54371,CD-13
2024-11-14,03:14:00,80392,76627,0.023977989924786173,0.0031990111696613144,3765,157019,188614,San Joaquin,54371,CD-13
2024-11-14,18:06:00,89315,87551,0.009973652369590538,-0.014004337555195635,1764,176866,145354,San Joaquin,23811,CD-13
2024-11-15,19:06:00,89990,88068,0.01079423558615732,0.0008205832165667816,1922,178058,73828,San Joaquin,11083,CD-13
2024-11-16,17:52:00,89990,88068,0.01079423558615732,0,1922,178058,73828,San Joaquin,11083,CD-13
2024-11-18,09:30:00,90906,88902,0.011145221569674318,0.0003509859835169986,2004,179808,73828,San Joaquin,11083,CD-13
2024-11-18,18:44:00,91581,89300,0.012610500826510248,0.0014652792568359291,2281,180881,67767,San Joaquin,11083,CD-13
2024-11-19,18:03:00,100885,100658,0.0011263105143815464,-0.011484190312128701,227,201543,54344,San Joaquin,10867,CD-13
2024-11-20,17:52:00,101217,100866,0.0017369100815011653,0.0006105995671196189,351,202083,26163,San Joaquin,10867,CD-13
2024-11-21,18:41:00,101806,101612,0.0009537012457108023,-0.000783208835790363,194,203418,23701,San Joaquin,9765,CD-13
2024-11-22,20:02:00,102154,101951,0.0009945861198892728,4.0884874178470426e-05,203,204105,22181,San Joaquin,9765,CD-13
2024-11-23,17:53:00,102550,102346,0.0009956270498203967,1.0409299311239708e-06,204,204896,21520,San Joaquin,9104,CD-13
2024-11-25,18:56:00,102653,102446,0.001009268694630398,1.3641644810001184e-05,207,205099,21060,San Joaquin,9104,CD-13
2024-11-26,17:05:00,103685,103790,0.0005060850704904206,-0.0005031836241399774,105,207475,15725,San Joaquin,6248,CD-13
2024-11-26,19:14:00,104321,104503,0.0008715473317243229,0.00036546226123390234,182,208824,15725,San Joaquin,6248,CD-13
2024-11-27,21:09:00,104801,104991,0.0009056589383770592,3.4111606652736264e-05,190,209792,12076,San Joaquin,6248,CD-13
2024-11-29,18:55:00,104856,105083,0.0010812664631154763,0.00017560752473841715,227,209939,3107,San Joaquin,2311,CD-13
2024-12-02,18:09:00,105188,105331,0.0006792736047577653,-0.00040199285835771097,143,210519,796,San Joaquin,0,CD-13
2024-12-03,23:53:00,105367,105554,0.0008865878693918576,0.0002073142646340923,187,210921,0,San Joaquin,0,CD-13
2024-12-04,20:15:00,105367,105554,0.0008865878693918576,0,187,210921,0,San Joaquin,0,CD-13
2024-12-05,10:16:00,105367,105554,0.0008865878693918576,0,187,210921,0,San Joaquin,0,CD-13
2024-11-05,23:46:00,43034,44029,0.011428505794654445,,995,87063,,Stanislaus,,CD-13
2024-11-06,08:10:00,56785,53596,0.02889084172094835,0.017462335926293905,3189,110381,,Stanislaus,,CD-13
2024-11-06,17:25:00,56785,53596,0.02889084172094835,0,3189,110381,,Stanislaus,,CD-13
2024-11-07,17:37:00,58792,55625,0.027679453228104216,-0.0012113884928441343,3167,114417,344445,Stanislaus,69790,CD-13
2024-11-08,17:12:00,66147,62631,0.027302800167730512,-0.00037665306037370366,3516,128778,328695,Stanislaus,69790,CD-13
2024-11-09,17:44:00,66675,63414,0.025067453820077024,-0.0022353463476534885,3261,130089,328695,Stanislaus,69790,CD-13
2024-11-10,19:32:00,66675,63414,0.025067453820077024,0,3261,130089,328695,Stanislaus,69790,CD-13
2024-11-11,17:07:00,66675,63414,0.025067453820077024,0,3261,130089,274255,Stanislaus,69790,CD-13
2024-11-12,08:08:00,67384,64408,0.022581036785237343,-0.002486417034839681,2976,131792,272811,Stanislaus,69790,CD-13
2024-11-12,17:19:00,76685,73563,0.02077897875512486,-0.0018020580301124842,3122,150248,222561,Stanislaus,69790,CD-13
2024-11-13,10:32:00,76685,73563,0.02077897875512486,0,3122,150248,197604,Stanislaus,54283,CD-13
2024-11-14,03:14:00,80392,76627,0.023977989924786173,0.0031990111696613144,3765,157019,188614,Stanislaus,54283,CD-13
2024-11-14,18:06:00,89315,87551,0.009973652369590538,-0.014004337555195635,1764,176866,145354,Stanislaus,54283,CD-13
2024-11-15,19:06:00,89990,88068,0.01079423558615732,0.0008205832165667816,1922,178058,73828,Stanislaus,32495,CD-13
2024-11-16,17:52:00,89990,88068,0.01079423558615732,0,1922,178058,73828,Stanislaus,32495,CD-13
2024-11-18,09:30:00,90906,88902,0.011145221569674318,0.0003509859835169986,2004,179808,73828,Stanislaus,32495,CD-13
2024-11-18,18:44:00,91581,89300,0.012610500826510248,0.0014652792568359291,2281,180881,67767,Stanislaus,32495,CD-13
2024-11-19,18:03:00,100885,100658,0.0011263105143815464,-0.011484190312128701,227,201543,54344,Stanislaus,32495,CD-13
2024-11-20,17:52:00,101217,100866,0.0017369100815011653,0.0006105995671196189,351,202083,26163,Stanislaus,4954,CD-13
2024-11-21,18:41:00,101806,101612,0.0009537012457108023,-0.000783208835790363,194,203418,23701,Stanislaus,3845,CD-13
2024-11-22,20:02:00,102154,101951,0.0009945861198892728,4.0884874178470426e-05,203,204105,22181,Stanislaus,3845,CD-13
2024-11-23,17:53:00,102550,102346,0.0009956270498203967,1.0409299311239708e-06,204,204896,21520,Stanislaus,3845,CD-13
2024-11-25,18:56:00,102653,102446,0.001009268694630398,1.3641644810001184e-05,207,205099,21060,Stanislaus,3845,CD-13
2024-11-26,17:05:00,103685,103790,0.0005060850704904206,-0.0005031836241399774,105,207475,15725,Stanislaus,3845,CD-13
2024-11-26,19:14:00,104321,104503,0.0008715473317243229,0.00036546226123390234,182,208824,15725,Stanislaus,3845,CD-13
2024-11-27,21:09:00,104801,104991,0.0009056589383770592,3.4111606652736264e-05,190,209792,12076,Stanislaus,196,CD-13
2024-11-29,18:55:00,104856,105083,0.0010812664631154763,0.00017560752473841715,227,209939,3107,Stanislaus,196,CD-13
2024-12-02,18:09:00,105188,105331,0.0006792736047577653,-0.00040199285835771097,143,210519,796,Stanislaus,196,CD-13
2024-12-03,23:53:00,105367,105554,0.0008865878693918576,0.0002073142646340923,187,210921,0,Stanislaus,0,CD-13
2024-12-04,20:15:00,105367,105554,0.0008865878693918576,0,187,210921,0,Stanislaus,0,CD-13
2024-12-05,10:16:00,105367,105554,0.0008865878693918576,0,187,210921,0,Stanislaus,0,CD-13
2024-11-06,08:10:00,58428,59437,0.00856064141178467,,1009,117865,,Fresno,,CD-21
2024-11-06,17:25:00,58428,59437,0.00856064141178467,0,1009,117865,,Fresno,,CD-21
2024-11-07,17:37:00,63510,64986,0.011486738886813598,0.0029260974750289284,1476,128496,138047,Fresno,100894,CD-21
2024-11-08,17:12:00,64664,65967,0.009974661450957276,-0.001512077435856322,1303,130631,132402,Fresno,100894,CD-21
2024-11-09,17:44:00,64664,65967,0.009974661450957276,0,1303,130631,132402,Fresno,100894,CD-21
2024-11-10,19:32:00,64664,65967,0.009974661450957276,0,1303,130631,132402,Fresno,100894,CD-21
2024-11-11,17:07:00,64664,65967,0.009974661450957276,0,1303,130631,132402,Fresno,100894,CD-21
2024-11-12,08:08:00,64664,65967,0.009974661450957276,0,1303,130631,132402,Fresno,100894,CD-21
2024-11-12,17:19:00,73838,79377,0.03615181281206148,0.026177151361104205,5539,153215,80708,Fresno,49200,CD-21
2024-11-13,10:32:00,75299,80522,0.03351923039898345,-0.0026325824130780315,5223,155821,73762,Fresno,49200,CD-21
2024-11-14,03:14:00,76247,81434,0.03289552958187734,-0.0006237008171061098,5187,157681,73762,Fresno,49200,CD-21
2024-11-14,18:06:00,77894,82633,0.029521513514860428,-0.00337401606701691,4739,160527,66035,Fresno,49200,CD-21
2024-11-15,19:06:00,79077,83525,0.027355137083184707,-0.0021663764316757206,4448,162602,20709,Fresno,13200,CD-21
2024-11-16,17:52:00,79077,83525,0.027355137083184707,0,4448,162602,20709,Fresno,13200,CD-21
2024-11-18,09:30:00,86395,94724,0.045986340472286176,0.01863120338910147,8329,181119,20709,Fresno,13200,CD-21
2024-11-18,18:44:00,89455,98585,0.048553499255477556,0.0025671587831913797,9130,188040,14648,Fresno,7139,CD-21
2024-11-19,18:03:00,89455,98585,0.048553499255477556,0,9130,188040,9071,Fresno,7100,CD-21
2024-11-20,17:52:00,89632,98679,0.048042865260128194,-0.0005106339953493619,9047,188311,9071,Fresno,7100,CD-21
2024-11-21,18:41:00,89737,98761,0.04787318698341627,-0.0001696782767119237,9024,188498,8117,Fresno,7139,CD-21
2024-11-22,20:02:00,90441,99937,0.0498797129920474,0.002006526008631132,9496,190378,5744,Fresno,5632,CD-21
2024-11-23,17:53:00,90441,99937,0.0498797129920474,0,9496,190378,5744,Fresno,5632,CD-21
2024-11-25,18:56:00,90468,99950,0.04979571259019631,-8.400040185109481e-05,9482,190418,5632,Fresno,5632,CD-21
2024-11-26,19:14:00,90468,99950,0.04979571259019631,0,9482,190418,5632,Fresno,5632,CD-21
2024-11-27,21:09:00,91768,101409,0.049907597695377816,0.0001118851051815084,9641,193177,5632,Fresno,5632,CD-21
2024-11-29,18:55:00,91768,101409,0.049907597695377816,0,9641,193177,600,Fresno,600,CD-21
2024-12-02,18:09:00,91768,101409,0.049907597695377816,0,9641,193177,600,Fresno,600,CD-21
2024-12-03,23:53:00,92733,102798,0.051475213648986606,0.0015676159536087905,10065,195531,0,Fresno,0,CD-21
2024-12-04,20:15:00,92733,102798,0.051475213648986606,0,10065,195531,0,Fresno,0,CD-21
2024-12-05,10:16:00,92733,102798,0.051475213648986606,0,10065,195531,0,Fresno,0,CD-21
2024-11-06,08:10:00,58428,59437,0.00856064141178467,,1009,117865,,Tulare,,CD-21
2024-11-06,17:25:00,58428,59437,0.00856064141178467,0,1009,117865,,Tulare,,CD-21
2024-11-07,17:37:00,63510,64986,0.011486738886813598,0.0029260974750289284,1476,128496,138047,Tulare,37153,CD-21
2024-11-08,17:12:00,64664,65967,0.009974661450957276,-0.001512077435856322,1303,130631,132402,Tulare,31508,CD-21
2024-11-09,17:44:00,64664,65967,0.009974661450957276,0,1303,130631,132402,Tulare,31508,CD-21
2024-11-10,19:32:00,64664,65967,0.009974661450957276,0,1303,130631,132402,Tulare,31508,CD-21
2024-11-11,17:07:00,64664,65967,0.009974661450957276,0,1303,130631,132402,Tulare,31508,CD-21
2024-11-12,08:08:00,64664,65967,0.009974661450957276,0,1303,130631,132402,Tulare,31508,CD-21
2024-11-12,17:19:00,73838,79377,0.03615181281206148,0.026177151361104205,5539,153215,80708,Tulare,31508,CD-21
2024-11-13,10:32:00,75299,80522,0.03351923039898345,-0.0026325824130780315,5223,155821,73762,Tulare,24562,CD-21
2024-11-14,03:14:00,76247,81434,0.03289552958187734,-0.0006237008171061098,5187,157681,73762,Tulare,24562,CD-21
2024-11-14,18:06:00,77894,82633,0.029521513514860428,-0.00337401606701691,4739,160527,66035,Tulare,16835,CD-21
2024-11-15,19:06:00,79077,83525,0.027355137083184707,-0.0021663764316757206,4448,162602,20709,Tulare,7509,CD-21
2024-11-16,17:52:00,79077,83525,0.027355137083184707,0,4448,162602,20709,Tulare,7509,CD-21
2024-11-18,09:30:00,86395,94724,0.045986340472286176,0.01863120338910147,8329,181119,20709,Tulare,7509,CD-21
2024-11-18,18:44:00,89455,98585,0.048553499255477556,0.0025671587831913797,9130,188040,14648,Tulare,7509,CD-21
2024-11-19,18:03:00,89455,98585,0.048553499255477556,0,9130,188040,9071,Tulare,1971,CD-21
2024-11-20,17:52:00,89632,98679,0.048042865260128194,-0.0005106339953493619,9047,188311,9071,Tulare,1971,CD-21
2024-11-21,18:41:00,89737,98761,0.04787318698341627,-0.0001696782767119237,9024,188498,8117,Tulare,978,CD-21
2024-11-22,20:02:00,90441,99937,0.0498797129920474,0.002006526008631132,9496,190378,5744,Tulare,112,CD-21
2024-11-23,17:53:00,90441,99937,0.0498797129920474,0,9496,190378,5744,Tulare,112,CD-21
2024-11-25,18:56:00,90468,99950,0.04979571259019631,-8.400040185109481e-05,9482,190418,5632,Tulare,0,CD-21
2024-11-26,19:14:00,90468,99950,0.04979571259019631,0,9482,190418,5632,Tulare,0,CD-21
2024-11-27,21:09:00,91768,101409,0.049907597695377816,0.0001118851051815084,9641,193177,5632,Tulare,0,CD-21
2024-11-29,18:55:00,91768,101409,0.049907597695377816,0,9641,193177,600,Tulare,0,CD-21
2024-12-02,18:09:00,91768,101409,0.049907597695377816,0,9641,193177,600,Tulare,0,CD-21
2024-12-03,23:53:00,92733,102798,0.051475213648986606,0.0015676159536087905,10065,195531,0,Tulare,0,CD-21
2024-12-04,20:15:00,92733,102798,0.051475213648986606,0,10065,195531,0,Tulare,0,CD-21
2024-12-05,10:16:00,92733,102798,0.051475213648986606,0,10065,195531,0,Tulare,0,CD-21
2024-11-05,23:46:00,39612,33827,0.07877285910755866,,5785,73439,,Kern,,CD-22
2024-11-06,08:10:00,53794,43955,0.10065576118425763,0.021882902076698976,9839,97749,,Kern,,CD-22
2024-11-06,17:25:00,53794,43955,0.10065576118425763,0,9839,97749,,Kern,,CD-22
2024-11-07,17:37:00,55936,45679,0.10093982187669143,0.0002840606924337935,10257,101615,185698,Kern,138039,CD-22
2024-11-08,17:12:00,62900,52519,0.08994186399119729,-0.010997957885494139,10381,115419,151008,Kern,112520,CD-22
2024-11-09,17:44:00,71495,61987,0.07123057790563522,-0.018711286085562065,9508,133482,151008,Kern,112520,CD-22
2024-11-10,19:32:00,71495,61987,0.07123057790563522,0,9508,133482,151008,Kern,112520,CD-22
2024-11-11,17:07:00,71495,61987,0.07123057790563522,0,9508,133482,151008,Kern,112520,CD-22
2024-11-12,08:08:00,71495,61987,0.07123057790563522,0,9508,133482,88238,Kern,49750,CD-22
2024-11-12,17:19:00,74807,65261,0.06815261158865694,-0.0030779663169782784,9546,140068,88238,Kern,49750,CD-22
2024-11-13,10:32:00,75997,66117,0.06952165163178857,0.0013690400431316252,9880,142114,64937,Kern,33395,CD-22
2024-11-14,03:14:00,83363,73207,0.06486555534265824,-0.004656096289130329,10156,156570,36388,Kern,10395,CD-22
2024-11-14,18:06:00,84815,74180,0.06688889587722885,0.0020233405345706085,10635,158995,28661,Kern,10395,CD-22
2024-11-15,19:06:00,86012,75210,0.06700078153105656,0.00011188565382770632,10802,161222,17469,Kern,9135,CD-22
2024-11-16,17:52:00,86012,75210,0.06700078153105656,0,10802,161222,17469,Kern,9135,CD-22
2024-11-18,09:30:00,86012,75210,0.06700078153105656,0,10802,161222,17469,Kern,9135,CD-22
2024-11-18,18:44:00,86899,75912,0.06748315531505857,0.00048237378400201036,10987,162811,17469,Kern,9135,CD-22
2024-11-19,18:03:00,87101,76089,0.06747962497702065,-3.53033803791869e-06,11012,163190,11281,Kern,8485,CD-22
2024-11-20,17:52:00,87381,76322,0.06755526777151305,7.564279449240319e-05,11059,163703,11281,Kern,8485,CD-22
2024-11-21,18:41:00,87624,76494,0.0678170584579388,0.00026179068642574743,11130,164118,10288,Kern,8485,CD-22
2024-11-22,20:02:00,88747,77394,0.06833352393448938,0.0005164654765505844,11353,166141,8612,Kern,8485,CD-22
2024-11-23,17:53:00,88747,77394,0.06833352393448938,0,11353,166141,3022,Kern,2895,CD-22
2024-11-25,17:56:00,88766,77407,0.06835647186967798,2.2947935188602497e-05,11359,166173,2910,Kern,2895,CD-22
2024-11-26,19:14:00,89422,77971,0.06840787846564671,5.140659596872266e-05,11451,167393,510,Kern,495,CD-22
2024-11-27,21:09:00,89434,77975,0.06844912758573314,4.1249120086434e-05,11459,167409,495,Kern,495,CD-22
2024-11-29,18:55:00,89434,77975,0.06844912758573314,0,11459,167409,495,Kern,495,CD-22
2024-12-02,18:09:00,89437,77981,0.06842752870061762,-2.1598885115520217e-05,11456,167418,495,Kern,495,CD-22
2024-12-03,23:53:00,89484,78023,0.06842102121105387,-6.507489563753466e-06,11461,167507,0,Kern,0,CD-22
2024-12-04,20:15:00,89484,78023,0.06842102121105387,0,11461,167507,0,Kern,0,CD-22
2024-12-05,10:16:00,89484,78023,0.06842102121105387,0,11461,167507,0,Kern,0,CD-22
2024-11-05,23:46:00,39612,33827,0.07877285910755866,,5785,73439,,Kings,,CD-22
2024-11-06,08:10:00,53794,43955,0.10065576118425763,0.021882902076698976,9839,97749,,Kings,,CD-22
2024-11-06,17:25:00,53794,43955,0.10065576118425763,0,9839,97749,,Kings,,CD-22
2024-11-07,17:37:00,55936,45679,0.10093982187669143,0.0002840606924337935,10257,101615,185698,Kings,10506,CD-22
2024-11-08,17:12:00,62900,52519,0.08994186399119729,-0.010997957885494139,10381,115419,151008,Kings,6980,CD-22
2024-11-09,17:44:00,71495,61987,0.07123057790563522,-0.018711286085562065,9508,133482,151008,Kings,6980,CD-22
2024-11-10,19:32:00,71495,61987,0.07123057790563522,0,9508,133482,151008,Kings,6980,CD-22
2024-11-11,17:07:00,71495,61987,0.07123057790563522,0,9508,133482,151008,Kings,6980,CD-22
2024-11-12,08:08:00,71495,61987,0.07123057790563522,0,9508,133482,88238,Kings,6980,CD-22
2024-11-12,17:19:00,74807,65261,0.06815261158865694,-0.0030779663169782784,9546,140068,88238,Kings,6980,CD-22
2024-11-13,10:32:00,75997,66117,0.06952165163178857,0.0013690400431316252,9880,142114,64937,Kings,6980,CD-22
2024-11-14,03:14:00,83363,73207,0.06486555534265824,-0.004656096289130329,10156,156570,36388,Kings,1431,CD-22
2024-11-14,18:06:00,84815,74180,0.06688889587722885,0.0020233405345706085,10635,158995,28661,Kings,1431,CD-22
2024-11-15,19:06:00,86012,75210,0.06700078153105656,0.00011188565382770632,10802,161222,17469,Kings,825,CD-22
2024-11-16,17:52:00,86012,75210,0.06700078153105656,0,10802,161222,17469,Kings,825,CD-22
2024-11-18,09:30:00,86012,75210,0.06700078153105656,0,10802,161222,17469,Kings,825,CD-22
2024-11-18,18:44:00,86899,75912,0.06748315531505857,0.00048237378400201036,10987,162811,17469,Kings,825,CD-22
2024-11-19,18:03:00,87101,76089,0.06747962497702065,-3.53033803791869e-06,11012,163190,11281,Kings,825,CD-22
2024-11-20,17:52:00,87381,76322,0.06755526777151305,7.564279449240319e-05,11059,163703,11281,Kings,825,CD-22
2024-11-21,18:41:00,87624,76494,0.0678170584579388,0.00026179068642574743,11130,164118,10288,Kings,825,CD-22
2024-11-22,20:02:00,88747,77394,0.06833352393448938,0.0005164654765505844,11353,166141,8612,Kings,15,CD-22
2024-11-23,17:53:00,88747,77394,0.06833352393448938,0,11353,166141,3022,Kings,15,CD-22
2024-11-25,17:56:00,88766,77407,0.06835647186967798,2.2947935188602497e-05,11359,166173,2910,Kings,15,CD-22
2024-11-26,19:14:00,89422,77971,0.06840787846564671,5.140659596872266e-05,11451,167393,510,Kings,15,CD-22
2024-11-27,21:09:00,89434,77975,0.06844912758573314,4.1249120086434e-05,11459,167409,495,Kings,0,CD-22
2024-11-29,18:55:00,89434,77975,0.06844912758573314,0,11459,167409,495,Kings,0,CD-22
2024-12-02,18:09:00,89437,77981,0.06842752870061762,-2.1598885115520217e-05,11456,167418,495,Kings,0,CD-22
2024-12-03,23:53:00,89484,78023,0.06842102121105387,-6.507489563753466e-06,11461,167507,0,Kings,0,CD-22
2024-12-04,20:15:00,89484,78023,0.06842102121105387,0,11461,167507,0,Kings,0,CD-22
2024-12-05,10:16:00,89484,78023,0.06842102121105387,0,11461,167507,0,Kings,0,CD-22
2024-11-05,23:46:00,39612,33827,0.07877285910755866,,5785,73439,,Tulare,,CD-22
2024-11-06,08:10:00,53794,43955,0.10065576118425763,0.021882902076698976,9839,97749,,Tulare,,CD-22
2024-11-06,17:25:00,53794,43955,0.10065576118425763,0,9839,97749,,Tulare,,CD-22
2024-11-07,17:37:00,55936,45679,0.10093982187669143,0.0002840606924337935,10257,101615,185698,Tulare,37153,CD-22
2024-11-08,17:12:00,62900,52519,0.08994186399119729,-0.010997957885494139,10381,115419,151008,Tulare,31508,CD-22
2024-11-09,17:44:00,71495,61987,0.07123057790563522,-0.018711286085562065,9508,133482,151008,Tulare,31508,CD-22
2024-11-10,19:32:00,71495,61987,0.07123057790563522,0,9508,133482,151008,Tulare,31508,CD-22
2024-11-11,17:07:00,71495,61987,0.07123057790563522,0,9508,133482,151008,Tulare,31508,CD-22
2024-11-12,08:08:00,71495,61987,0.07123057790563522,0,9508,133482,88238,Tulare,31508,CD-22
2024-11-12,17:19:00,74807,65261,0.06815261158865694,-0.0030779663169782784,9546,140068,88238,Tulare,31508,CD-22
2024-11-13,10:32:00,75997,66117,0.06952165163178857,0.0013690400431316252,9880,142114,64937,Tulare,24562,CD-22
2024-11-14,03:14:00,83363,73207,0.06486555534265824,-0.004656096289130329,10156,156570,36388,Tulare,24562,CD-22
2024-11-14,18:06:00,84815,74180,0.06688889587722885,0.0020233405345706085,10635,158995,28661,Tulare,16835,CD-22
2024-11-15,19:06:00,86012,75210,0.06700078153105656,0.00011188565382770632,10802,161222,17469,Tulare,7509,CD-22
2024-11-16,17:52:00,86012,75210,0.06700078153105656,0,10802,161222,17469,Tulare,7509,CD-22
2024-11-18,09:30:00,86012,75210,0.06700078153105656,0,10802,161222,17469,Tulare,7509,CD-22
2024-11-18,18:44:00,86899,75912,0.06748315531505857,0.00048237378400201036,10987,162811,17469,Tulare,7509,CD-22
2024-11-19,18:03:00,87101,76089,0.06747962497702065,-3.53033803791869e-06,11012,163190,11281,Tulare,1971,CD-22
2024-11-20,17:52:00,87381,76322,0.06755526777151305,7.564279449240319e-05,11059,163703,11281,Tulare,1971,CD-22
2024-11-21,18:41:00,87624,76494,0.0678170584579388,0.00026179068642574743,11130,164118,10288,Tulare,978,CD-22
2024-11-22,20:02:00,88747,77394,0.06833352393448938,0.0005164654765505844,11353,166141,8612,Tulare,112,CD-22
2024-11-23,17:53:00,88747,77394,0.06833352393448938,0,11353,166141,3022,Tulare,112,CD-22
2024-11-25,17:56:00,88766,77407,0.06835647186967798,2.2947935188602497e-05,11359,166173,2910,Tulare,0,CD-22
2024-11-26,19:14:00,89422,77971,0.06840787846564671,5.140659596872266e-05,11451,167393,510,Tulare,0,CD-22
2024-11-27,21:09:00,89434,77975,0.06844912758573314,4.1249120086434e-05,11459,167409,495,Tulare,0,CD-22
2024-11-29,18:55:00,89434,77975,0.06844912758573314,0,11459,167409,495,Tulare,0,CD-22
2024-12-02,18:09:00,89437,77981,0.06842752870061762,-2.1598885115520217e-05,11456,167418,495,Tulare,0,CD-22
2024-12-03,23:53:00,89484,78023,0.06842102121105387,-6.507489563753466e-06,11461,167507,0,Tulare,0,CD-22
2024-12-04,20:15:00,89484,78023,0.06842102121105387,0,11461,167507,0,Tulare,0,CD-22
2024-12-05,10:16:00,89484,78023,0.06842102121105387,0,11461,167507,0,Tulare,0,CD-22
2024-11-05,23:46:00,91350,91096,0.0013921927584052269,,254,182446,,Los Angeles,,CD-27
2024-11-06,08:10:00,113527,108165,0.02418670948884037,0.022794516730435144,5362,221692,,Los Angeles,,CD-27
2024-11-06,17:25:00,115772,111005,0.021020650242308522,-0.0031660592465318493,4767,226777,,Los Angeles,,CD-27
2024-11-07,17:37:00,120844,117604,0.013587868214453467,-0.007432782027855056,3240,238448,956421,Los Angeles,956421,CD-27
2024-11-08,17:12:00,127061,126088,0.0038435861883712756,-0.009744282026082192,973,253149,956421,Los Angeles,956421,CD-27
2024-11-09,17:44:00,132117,134231,0.00793698469671257,0.004093398508341295,2114,266348,560000,Los Angeles,560000,CD-27
2024-11-10,19:32:00,135931,140661,0.01710100075201018,0.00916401605529761,4730,276592,325300,Los Angeles,325300,CD-27
2024-11-11,17:07:00,140584,147567,0.024233821850349297,0.007132821098339116,6983,288151,187300,Los Angeles,187300,CD-27
2024-11-12,08:08:00,140584,147567,0.024233821850349297,0,6983,288151,152300,Los Angeles,152300,CD-27
2024-11-12,17:19:00,142701,150307,0.025958335608584068,0.0017245137582347705,7606,293008,141900,Los Angeles,141900,CD-27
2024-11-13,10:32:00,142701,150307,0.025958335608584068,0,7606,293008,141900,Los Angeles,141900,CD-27
2024-11-14,03:14:00,143331,151149,0.026548492257538713,0.0005901566489546449,7818,294480,120400,Los Angeles,120400,CD-27
2024-11-14,06:06:00,144055,152020,0.026901967406907035,0.0003534751493683222,7965,296075,99400,Los Angeles,99400,CD-27
2024-11-15,19:06:00,144597,152594,0.026908621055146353,6.653648239318688e-06,7997,297191,79400,Los Angeles,79400,CD-27
2024-11-16,17:52:00,144597,152597,0.026918443844761334,9.822789614980648e-06,8000,297194,79400,Los Angeles,79400,CD-27
2024-11-18,09:30:00,144597,152594,0.026908621055146353,-9.822789614980648e-06,7997,297191,79400,Los Angeles,79400,CD-27
2024-11-18,18:44:00,145293,153228,0.026581044549629673,-0.00032757650551668016,7935,298521,43800,Los Angeles,43800,CD-27
2024-11-19,18:03:00,145546,153489,0.026562108114434765,-1.8936435194908535e-05,7943,299035,32300,Los Angeles,32300,CD-27
2024-11-20,17:52:00,146546,153489,0.02314063359274751,-0.003421474521687253,6943,300035,32300,Los Angeles,32300,CD-27
2024-11-21,18:41:00,145878,153847,0.02658770539661356,0.0034470718038660496,7969,299725,19700,Los Angeles,19700,CD-27
2024-11-22,20:02:00,145878,153847,0.02658770539661356,0,7969,299725,19700,Los Angeles,19700,CD-27
2024-11-23,17:53:00,145878,153847,0.02658770539661356,0,7969,299725,19700,Los Angeles,19700,CD-27
2024-11-25,17:56:00,145878,153847,0.02658770539661356,0,7969,299725,19700,Los Angeles,19700,CD-27
2024-11-26,19:14:00,146011,153973,0.026541415542162248,-4.628985445131323e-05,7962,299984,19700,Los Angeles,19700,CD-27
2024-11-27,21:09:00,146011,153973,0.026541415542162248,0,7962,299984,0,Los Angeles,0,CD-27
2024-11-29,18:55:00,146011,153973,0.026541415542162248,0,7962,299984,0,Los Angeles,0,CD-27
2024-12-02,18:09:00,146050,154040,0.02662534572961445,8.393018745220249e-05,7990,300090,0,Los Angeles,0,CD-27
2024-12-03,23:53:00,146050,154040,0.02662534572961445,0,7990,300090,0,Los Angeles,0,CD-27
2024-12-04,20:15:00,146050,154040,0.02662534572961445,0,7990,300090,0,Los Angeles,0,CD-27
2024-12-05,10:16:00,146050,154040,0.02662534572961445,0,7990,300090,0,Los Angeles,0,CD-27
2024-11-05,23:46:00,127846,106702,0.09014785886044648,,21144,234548,,Orange,,CD-40
2024-11-06,08:10:00,157387,119514,0.1367745150793966,0.04662665621895014,37873,276901,,Orange,,CD-40
2024-11-06,17:25:00,162607,124706,0.13191536756081346,-0.004859147518583157,37901,287313,,Orange,,CD-40
2024-11-07,17:37:00,168515,130259,0.1280432701640705,-0.003872097396742963,38256,298774,973505,Orange,364055,CD-40
2024-11-08,17:12:00,176483,137389,0.12455395830147321,-0.00348931186259728,39094,313872,909758,Orange,323128,CD-40
2024-11-09,17:44:00,185729,146612,0.11770139705904478,-0.0068525612424284316,39117,332341,673782,Orange,212152,CD-40
2024-11-10,19:32:00,185729,146612,0.11770139705904478,0,39117,332341,673782,Orange,212152,CD-40
2024-11-11,17:07:00,189324,149761,0.1166757597652506,-0.0010256372937941793,39563,339085,635525,Orange,173895,CD-40
